,Unnamed: 0,Unnamed: 0.1,name,epochs,layer_1,layer_2,layer_3,layer_4,layer_5,layer_6,act_layer,optimizer,activation,batch_size,num_layers,weight_decay,learning_rate,dropout,validation_split,layer_7,layer_8,layer_9,layer_10,lr,MSE,loss,_step,epoch,graph,MSE_diff,_runtime,val_loss,MSE_train,_timestamp,best_epoch,best_val_loss,RMSPE,num_nodes_total
799,799,799,rich-sweep-187,1000.0,700,50,200,600,800,100,relu,adam,relu,700.0,7,0.0005,0.000951714,0.076195342,0.09236201,700.0,50.0,1000.0,600.0,,0.002446305,0.00151626,149.0,148.0,"{'path': 'media/graph/graph_summary_a24e9b60.graph.json', 'size': 1269, '_type': 'graph-file', 'sha256': 'a24e9b603144dd1430e7552ac319669cfdb2ed01411557b7b9be128103a58060'}",0.000484447,36.215415,0.007860425,0.001961858,1588192482.0,98.0,0.00687298,4.94601354628149,4800.0
800,800,800,smart-sweep-185,1000.0,200,1000,200,800,100,50,relu,adam,relu,650.0,5,0.0005,0.001076227,0.17708055600000006,0.126430398,500.0,600.0,50.0,1000.0,,0.003644295,0.002122681,77.0,76.0,"{'path': 'media/graph/graph_summary_cd539514.graph.json', 'size': 993, '_type': 'graph-file', 'sha256': 'cd539514b67ac6401079fa0f19560f5a6ba97ea8a2f36aa85aa120992d856949'}",0.000528646,31.18749619,0.010016989,0.0031156490000000003,1588192334.0,26.0,0.007577191,6.0367996488205575,4500.0
801,801,801,feasible-sweep-183,1000.0,500,900,50,50,50,600,relu,adam,relu,750.0,6,0.0005,0.0008051060000000001,0.009897531,0.08408482199999999,700.0,50.0,800.0,300.0,,0.002882985,0.0012708939999999998,99.0,98.0,"{'path': 'media/graph/graph_summary_85ec2677.graph.json', 'size': 1124, '_type': 'graph-file', 'sha256': '85ec2677775d82ceab7fb8e041ce552e3bc92d3a9ce32994705243365ff47564'}",0.00089593,37.19647789,0.006701138000000001,0.001987055,1588192204.0,48.0,0.006255705,5.369343535293677,4000.0
802,802,802,flowing-sweep-186,1000.0,1000,100,600,400,900,900,relu,adam,relu,550.0,10,0.0005,0.0009005560000000002,0.16309178800000002,0.091708455,1000.0,600.0,700.0,1000.0,,0.003088913,0.00180558,86.0,85.0,"{'path': 'media/graph/graph_summary_427dd216.graph.json', 'size': 1695, '_type': 'graph-file', 'sha256': '427dd216da6a97c4e6378ac758b17b198a6bc69e7abf021706808e77287ef0a6'}",-3.17e-05,42.48406672,0.01066262,0.003120601,1588192123.0,35.0,0.008535675,5.557799024793898,7200.0
803,803,803,celestial-sweep-186,1000.0,700,1000,300,50,900,600,relu,adam,relu,500.0,2,0.0005,0.000963112,0.007887068,0.15314498599999998,700.0,100.0,300.0,50.0,,0.003375505,0.001933053,111.0,110.0,"{'path': 'media/graph/graph_summary_b382af52.graph.json', 'size': 573, '_type': 'graph-file', 'sha256': 'b382af5250fd069b5d8259358ed6accbaefe122b85dc0e7bdfcbaec6014c9c30'}",0.000553777,25.13711452,0.0062044990000000005,0.002821728,1588192049.0,60.0,0.005618864,5.809909637851521,4700.0
804,804,804,autumn-sweep-186,1000.0,400,300,700,700,1000,900,relu,adam,relu,950.0,5,0.0005,0.000849192,0.14026756599999998,0.101576092,600.0,300.0,1000.0,700.0,,0.0028786690000000004,0.0021734370000000003,112.0,111.0,"{'path': 'media/graph/graph_summary_e454a82d.graph.json', 'size': 993, '_type': 'graph-file', 'sha256': 'e454a82d78ba0976bdd228a4edca49a9f681099341e1d7a1f4eadeabe9f4771b'}",0.000222538,27.45812583,0.00867889,0.002656131,1588191990.0,61.0,0.007031966,5.365322916656555,6600.0
805,805,805,proud-sweep-188,1000.0,900,400,700,800,1000,800,relu,adam,relu,600.0,4,0.0005,0.00089924,0.120449832,0.123760972,700.0,200.0,800.0,1000.0,,0.003048902,0.001379456,105.0,104.0,"{'path': 'media/graph/graph_summary_b685d3b1.graph.json', 'size': 853, '_type': 'graph-file', 'sha256': 'b685d3b139d31d02d57e385e9b31584654332ad55db19e923100ca26edd824e2'}",0.001081976,31.74723101,0.005701926,0.001966926,1588191924.0,54.0,0.005028178,5.521686336618552,7300.0
806,806,806,fresh-sweep-187,1000.0,700,200,300,900,900,800,relu,adam,relu,350.0,7,0.0005,0.000894795,0.107003953,0.101291251,800.0,50.0,100.0,800.0,,0.002906526,0.002071785,77.0,76.0,"{'path': 'media/graph/graph_summary_1b26752d.graph.json', 'size': 1272, '_type': 'graph-file', 'sha256': '1b26752d0830d05097a35bcc11b4b0974336c9657454e8584efa3d95451eb3a4'}",0.000229116,22.42549086,0.010461319,0.00267741,1588191840.0,26.0,0.008545005999999999,5.391220641005152,5550.0
807,807,807,ethereal-sweep-186,1000.0,700,400,900,1000,800,800,relu,adam,relu,450.0,5,0.0005,0.001093857,0.098467445,0.087908115,600.0,100.0,800.0,400.0,,0.002626911,0.001078533,179.0,178.0,"{'path': 'media/graph/graph_summary_d4f92c5c.graph.json', 'size': 995, '_type': 'graph-file', 'sha256': 'd4f92c5cdf30598e1f3196d6974fb79f3fec51b9a6a68d8ee9a4f56798065bc2'}",0.001129899,29.810642,0.008987824,0.001497012,1588191789.0,128.0,0.005419333,5.125339988722699,6500.0
808,808,808,unique-sweep-185,1000.0,900,100,300,400,300,800,relu,adam,relu,950.0,8,0.0005,0.0008578710000000001,0.121314357,0.12048048,600.0,300.0,100.0,700.0,,0.003333934,0.001521889,147.0,146.0,"{'path': 'media/graph/graph_summary_988e3dd9.graph.json', 'size': 1411, '_type': 'graph-file', 'sha256': '988e3dd9627ac230f250b4eefb2152a1f371f499011f1c1be8eb59478369df7f'}",0.00144869,24.01664877,0.006134985,0.001885244,1588191733.0,96.0,0.00547033,5.774022861056233,4500.0
809,809,809,whole-sweep-184,1000.0,400,300,800,700,800,400,relu,adam,relu,950.0,7,0.0005,0.00101591,0.121231652,0.080689167,900.0,300.0,800.0,600.0,,0.002844522,0.002035505,119.0,118.0,"{'path': 'media/graph/graph_summary_1561a032.graph.json', 'size': 1273, '_type': 'graph-file', 'sha256': '1561a0324699f7d6f545867f1533bd21b36e41d7ddde66831c208344fe190e52'}",0.0005261409999999999,23.34982514,0.010258859,0.002318381,1588191676.0,68.0,0.007113734,5.333406041171064,6000.0
810,810,810,dauntless-sweep-183,1000.0,50,600,500,700,300,900,relu,adam,relu,650.0,3,0.0005,0.001008119,0.070844159,0.147995042,1000.0,800.0,200.0,800.0,,0.003209668,0.001878214,201.0,200.0,"{'path': 'media/graph/graph_summary_09e33b6b.graph.json', 'size': 709, '_type': 'graph-file', 'sha256': '09e33b6bc5258a27980e37d371b4b1813ccb79a7bbb6a45e9e187618baa2da42'}",0.000611389,21.94457221,0.008276695,0.00259828,1588191624.0,150.0,0.008180405,5.665393190238433,5850.0
811,811,811,polished-sweep-182,1000.0,400,800,300,1000,1000,1000,relu,adam,relu,500.0,3,0.0005,0.000985957,0.117946757,0.091830226,800.0,100.0,1000.0,600.0,,0.003025946,0.0015481529999999998,128.0,127.0,"{'path': 'media/graph/graph_summary_e703af4f.graph.json', 'size': 713, '_type': 'graph-file', 'sha256': 'e703af4f9e8d552853cea0df0359d2c7d9a8ea1dc5df6ffed28a680da6d7fd6d'}",0.000913008,19.6866169,0.008521953,0.002112938,1588191577.0,77.0,0.00787302,5.500859932774148,7000.0
812,812,812,clean-sweep-180,1000.0,500,300,800,1000,600,1000,relu,adam,relu,450.0,5,0.0005,0.000931974,0.057402155,0.083662431,900.0,600.0,700.0,100.0,,0.002780433,0.001204062,89.0,88.0,"{'path': 'media/graph/graph_summary_833d2574.graph.json', 'size': 995, '_type': 'graph-file', 'sha256': '833d25749f98835c2062180ff84bc3bfd4cea5d083f3bfb759e1d009e8fb0e72'}",0.000782465,19.42931628,0.011562673999999998,0.001997969,1588191515.0,38.0,0.008454093000000001,5.272981130252601,6500.0
813,813,813,warm-sweep-178,1000.0,100,800,500,200,700,900,relu,adam,relu,50.0,10,0.0005,0.000802677,0.119705658,0.104064226,800.0,600.0,50.0,900.0,,0.003536528,0.001762372,71.0,70.0,"{'path': 'media/graph/graph_summary_3c736b2d.graph.json', 'size': 1688, '_type': 'graph-file', 'sha256': '3c736b2d389516c8cca1913b2bc25d756bc3e0a0d6898f273e0104b033b1a62f'}",0.000819098,38.86716843,0.013553648,0.0027174290000000004,1588191452.0,20.0,0.008283905,5.946871446399358,5550.0
814,814,814,earnest-sweep-177,1000.0,1000,100,700,800,600,600,relu,adam,relu,450.0,4,0.0005,0.000914432,0.051679021,0.081823994,100.0,100.0,800.0,1000.0,,0.002515739,0.001462092,104.0,103.0,"{'path': 'media/graph/graph_summary_24a9d3a3.graph.json', 'size': 854, '_type': 'graph-file', 'sha256': '24a9d3a3bd49f39f2e97d9e965eb727e6417bfafa841b488f3ffef22065f41b3'}",0.000367314,17.64508581,0.0066461490000000005,0.002148425,1588191385.0,53.0,0.006142301,5.01571430605851,5800.0
815,815,815,cosmic-sweep-176,1000.0,500,50,1000,900,600,1000,relu,adam,relu,650.0,10,0.0005,0.000818481,0.07942215,0.083730064,300.0,400.0,1000.0,800.0,,0.0028374690000000004,0.00083556,241.0,240.0,"{'path': 'media/graph/graph_summary_37cc7481.graph.json', 'size': 1694, '_type': 'graph-file', 'sha256': '37cc7481a45972dc8ab3a5a186d6e1dda054baf48c13f15de2fa50f4cf63eb4d'}",0.00176218,44.18498182,0.007091071,0.001075289,1588191340.0,190.0,0.005598166999999999,5.326789840044378,6550.0
816,816,816,leafy-sweep-175,1000.0,50,800,300,900,100,900,relu,adam,relu,850.0,9,0.0005,0.001065357,0.090239988,0.104825605,100.0,1000.0,300.0,300.0,,0.003781035,0.001954623,120.0,119.0,"{'path': 'media/graph/graph_summary_b01e93bf.graph.json', 'size': 1548, '_type': 'graph-file', 'sha256': 'b01e93bf7975c0ed5d7661a79cfa58419eed9670e3afaa1d2e43424c117df0d7'}",0.000317179,21.06191182,0.011185843,0.003463856,1588191267.0,69.0,0.010060523,6.149012115779249,4750.0
817,817,817,dashing-sweep-173,1000.0,500,800,300,800,300,600,relu,adam,relu,400.0,1,0.0005,0.00097901,0.080389785,0.186975958,700.0,500.0,700.0,700.0,,0.003471523,0.001516425,238.0,237.0,"{'path': 'media/graph/graph_summary_099a8461.graph.json', 'size': 573, '_type': 'graph-file', 'sha256': '099a84618231b24f4e11ccd6f5814909920aa5563c0ef81d764cb1bd2cf6861e'}",0.001460637,23.6077168,0.005521430999999999,0.002010886,1588191208.0,187.0,0.004820313,5.891963170285435,5900.0
818,818,818,visionary-sweep-172,1000.0,700,300,400,800,800,700,relu,adam,relu,850.0,9,0.0005,0.0008743189999999999,0.069123164,0.110186127,50.0,100.0,800.0,1000.0,,0.002577934,0.001283532,109.0,108.0,"{'path': 'media/graph/graph_summary_4ff100a0.graph.json', 'size': 1549, '_type': 'graph-file', 'sha256': '4ff100a092480f9006c218d1c519b2f718356e70f8fecd00ccccac653aae7821'}",0.000408134,22.41588759,0.010342358,0.002169799,1588191161.0,58.0,0.008493395,5.07733591561559,5650.0
819,819,819,apricot-sweep-171,1000.0,600,400,900,50,800,600,relu,adam,relu,500.0,2,0.0005,0.000946113,0.163869171,0.166865492,1000.0,100.0,200.0,900.0,,0.00258147,0.002045708,244.0,243.0,"{'path': 'media/graph/graph_summary_5de4e75e.graph.json', 'size': 573, '_type': 'graph-file', 'sha256': '5de4e75e6bcabcbd38d761519c4e47b423da519caaa2ab58b1ecb7dc687abd0e'}",0.000325648,23.87050772,0.00576162,0.002255822,1588191114.0,193.0,0.005483091999999999,5.08081686345808,5550.0
820,820,820,good-sweep-169,1000.0,700,200,700,400,900,800,relu,adam,relu,600.0,6,0.0005,0.000924306,0.13811641,0.131874068,400.0,100.0,300.0,300.0,,0.003031448,0.001552277,83.0,82.0,"{'path': 'media/graph/graph_summary_b872e929.graph.json', 'size': 1133, '_type': 'graph-file', 'sha256': 'b872e929ea04f72c6125d97845b0076263ca5136d224bf7e4f95fd6f8f294707'}",0.000503969,19.79988551,0.006935337,0.002527479,1588191018.0,32.0,0.006166996,5.5058586977872945,4800.0
821,821,821,rich-sweep-168,1000.0,1000,1000,700,1000,800,200,relu,adam,relu,150.0,5,0.0005,0.000834149,0.158347668,0.121055027,200.0,800.0,900.0,100.0,,0.003025301,0.001511179,66.0,65.0,"{'path': 'media/graph/graph_summary_4e269866.graph.json', 'size': 999, '_type': 'graph-file', 'sha256': '4e2698666b326ea427940f0a5003837917a7295254fa2d50ae5131ad99fce084'}",0.000339242,22.61980677,0.009018594,0.002686058,1588190970.0,15.0,0.007236653000000002,5.500273629556988,6700.0
822,822,822,treasured-sweep-167,1000.0,900,400,900,1000,700,400,relu,adam,relu,600.0,5,0.0005,0.000929968,0.07054719400000001,0.105247771,700.0,100.0,600.0,600.0,,0.002955947,0.001497406,102.0,101.0,"{'path': 'media/graph/graph_summary_5c9afd0c.graph.json', 'size': 995, '_type': 'graph-file', 'sha256': '5c9afd0cad1789f4469d48f393de7c24098f622f24b0d4c4a30ea9fee46685d9'}",0.0007769210000000001,22.07085466,0.007726429,0.002179026,1588190918.0,51.0,0.007334704,5.4368621464958995,6300.0
823,823,823,smooth-sweep-166,1000.0,600,50,400,700,1000,800,relu,adam,relu,900.0,5,0.0005,0.000987409,0.042696902,0.097264963,600.0,100.0,1000.0,100.0,,0.0036361,0.00196219,70.0,69.0,"{'path': 'media/graph/graph_summary_408d9ab3.graph.json', 'size': 990, '_type': 'graph-file', 'sha256': '408d9ab3cefa4c54ae3bf83cef0f93c9415d9c21aa032c0b319eb66878a88afa'}",9.02e-05,16.47221613,0.009546738,0.003545893,1588190867.0,19.0,0.008620548,6.0300082918682625,5350.0
824,824,824,silver-sweep-165,1000.0,600,500,1000,400,800,700,relu,adam,relu,10.0,7,0.0005,0.000843652,0.058886508,0.129364621,900.0,500.0,600.0,100.0,,0.003484398,0.001792864,64.0,63.0,"{'path': 'media/graph/graph_summary_dc251a15.graph.json', 'size': 1274, '_type': 'graph-file', 'sha256': 'dc251a150f29041d0f5405c8386083d92ec32c4fc4b333022b120cc7e38f9ff6'}",0.0007545560000000001,83.25302362,0.0075985509999999985,0.002729842,1588190821.0,13.0,0.0063059990000000005,5.902878958609943,6100.0
825,825,825,splendid-sweep-163,1000.0,200,100,50,700,900,900,relu,adam,relu,900.0,1,0.0005,0.00092095,0.142529087,0.138145292,500.0,300.0,300.0,900.0,,0.002984681,0.0032493440000000004,252.0,251.0,"{'path': 'media/graph/graph_summary_b6e03edc.graph.json', 'size': 572, '_type': 'graph-file', 'sha256': 'b6e03edcfc0de941ba1aab45114935f736c9e09d4672246ce24e2a05de6f7952'}",-9.78e-05,24.40256596,0.006884881999999999,0.00308248,1588190662.0,201.0,0.006736244000000001,5.463223407476579,4850.0
826,826,826,dark-sweep-162,1000.0,700,700,600,100,900,400,relu,adam,relu,850.0,8,0.0005,0.000947303,0.13845729,0.17730478,50.0,900.0,600.0,50.0,,0.003636697,0.002575765,91.0,90.0,"{'path': 'media/graph/graph_summary_adb7fe5e.graph.json', 'size': 1408, '_type': 'graph-file', 'sha256': 'adb7fe5eace4b1cd81a1bed39a9c9fad6fce799d4d641c630e73415894ca93e4'}",0.000410619,21.08839035,0.006981344,0.003226078,1588190607.0,40.0,0.0058662490000000005,6.030503295745721,5000.0
827,827,827,light-sweep-161,1000.0,600,300,800,700,400,800,relu,adam,relu,600.0,9,0.0005,0.000971352,0.019001089,0.140393664,1000.0,100.0,1000.0,700.0,,0.0029584890000000003,0.001068458,85.0,84.0,"{'path': 'media/graph/graph_summary_3e1b311f.graph.json', 'size': 1554, '_type': 'graph-file', 'sha256': '3e1b311f492f28529656779dbe66642b601d7b227d228c4b7bec86d0339ab842'}",0.000602704,25.43683767,0.008990035,0.002355785,1588190555.0,34.0,0.006877191,5.439199389616086,6400.0
828,828,828,rose-sweep-160,1000.0,1000,300,500,1000,1000,800,relu,adam,relu,800.0,3,0.0005,0.000954733,0.099060273,0.110807733,900.0,1000.0,800.0,900.0,,0.003288418,0.001824746,137.0,136.0,"{'path': 'media/graph/graph_summary_f9c31b89.graph.json', 'size': 715, '_type': 'graph-file', 'sha256': 'f9c31b89c940804065d62fe9d021011ac72b65e111cfa430e33f0b90553a412c'}",0.000702574,19.91947961,0.007881797,0.002585845,1588190499.0,86.0,0.007469855999999999,5.73447294875475,8200.0
829,829,829,mild-sweep-159,1000.0,700,400,500,800,800,700,relu,adam,relu,350.0,7,0.0005,0.000904476,0.059729973,0.138673341,600.0,50.0,600.0,700.0,,0.002214784,0.001504036,73.0,72.0,"{'path': 'media/graph/graph_summary_25c7c049.graph.json', 'size': 1273, '_type': 'graph-file', 'sha256': '25c7c049cb2022498e43e9a54a005f4525eba39ded9ca1495e260218a759ab43'}",-0.000468377,20.11157298,0.010132436,0.002683161,1588190455.0,22.0,0.007661861,4.7061491689065695,5850.0
830,830,830,toasty-sweep-158,1000.0,900,100,900,800,1000,400,relu,adam,relu,900.0,1,0.0005,0.000930294,0.07201657,0.098324573,200.0,600.0,800.0,700.0,,0.003008305,0.002207168,124.0,123.0,"{'path': 'media/graph/graph_summary_88ef8673.graph.json', 'size': 573, '_type': 'graph-file', 'sha256': '88ef8673f09d55ad7c49bca3722e586d678c532acffab824755b16e2774626f8'}",0.00014671,19.03736782,0.007407050999999999,0.002861595,1588190408.0,73.0,0.0070776469999999985,5.484801728412797,6400.0
831,831,831,desert-sweep-157,1000.0,900,600,200,50,1000,700,relu,adam,relu,600.0,8,0.0005,0.000936231,0.065999495,0.08058135599999999,200.0,50.0,900.0,900.0,,0.00293169,0.00151891,91.0,90.0,"{'path': 'media/graph/graph_summary_9eba38aa.graph.json', 'size': 1411, '_type': 'graph-file', 'sha256': '9eba38aa0d4d127cd0bd67e25df60d750da001ab864142be5240cbd0400f5565'}",0.000525082,21.8777492,0.010745482,0.002406608,1588190355.0,40.0,0.007268526999999999,5.414508287924214,5500.0
832,832,832,misty-sweep-156,1000.0,100,400,50,800,900,400,relu,adam,relu,550.0,5,0.0005,0.000975796,0.026151492,0.092643848,800.0,200.0,100.0,700.0,,0.002928596,0.000896485,264.0,263.0,"{'path': 'media/graph/graph_summary_f5607fef.graph.json', 'size': 988, '_type': 'graph-file', 'sha256': 'f5607fef9ad25c5cad1e80a85e16164b29f915537db62b06e7f417658fef47cb'}",0.0015104620000000002,26.65047097,0.007695581,0.001418134,1588190305.0,213.0,0.007238734,5.411650395212166,4450.0
833,833,833,genial-sweep-155,1000.0,50,300,600,100,300,600,relu,adam,relu,300.0,5,0.0005,0.000972333,0.042792375,0.180654847,50.0,300.0,100.0,900.0,,0.002880656,0.000922692,236.0,235.0,"{'path': 'media/graph/graph_summary_65e21da5.graph.json', 'size': 988, '_type': 'graph-file', 'sha256': '65e21da56673d70775b17424fa2cb415f2ec2f3dca165c702da07e0843441273'}",0.001044207,26.3016181,0.007512159,0.001836449,1588190249.0,185.0,0.006719377,5.367174303113324,3300.0
834,834,834,misunderstood-sweep-154,1000.0,1000,400,900,400,400,800,relu,adam,relu,950.0,7,0.0005,0.000908261,0.052975997,0.090088415,100.0,100.0,1000.0,700.0,,0.002663229,0.001442965,116.0,115.0,"{'path': 'media/graph/graph_summary_03984f30.graph.json', 'size': 1275, '_type': 'graph-file', 'sha256': '03984f30f840e282ceb51c19b6d9e4cf280f8d8162e191f1fb7ddce62a789617'}",0.000449586,23.89096284,0.009224777,0.002213643,1588190196.0,65.0,0.00814111,5.160648215098564,5800.0
835,835,835,celestial-sweep-153,1000.0,1000,50,700,800,900,900,relu,adam,relu,400.0,5,0.0005,0.0009985489999999998,0.012400426,0.116193125,700.0,200.0,100.0,600.0,,0.003011398,0.001231043,123.0,122.0,"{'path': 'media/graph/graph_summary_19f9279f.graph.json', 'size': 992, '_type': 'graph-file', 'sha256': '19f9279fa8bc66d4b020f0c9a32771ca6215a1c8e5f7e74a3f31d5c564d1ba83'}",0.001073683,21.2026329,0.0065205440000000005,0.001937715,1588190143.0,72.0,0.006051856,5.487620613708641,5950.0
836,836,836,faithful-sweep-152,1000.0,300,1000,600,200,600,900,relu,adam,relu,100.0,10,0.0005,0.0008802660000000002,0.127850716,0.175025843,900.0,600.0,50.0,1000.0,,0.003593364000000001,0.0016162720000000002,60.0,59.0,"{'path': 'media/graph/graph_summary_d87d0190.graph.json', 'size': 1691, '_type': 'graph-file', 'sha256': 'd87d01908daf5582c36a8003d0dc7a21571b9a6228119fd65703bda212dee4ff'}",7.58e-05,28.92611098,0.007357946999999998,0.003517601,1588190089.0,9.0,0.005699473,5.994467449240175,6150.0
837,837,837,mild-sweep-151,1000.0,400,400,300,800,800,1000,relu,adam,relu,900.0,6,0.0005,0.001064323,0.06328924799999999,0.107440869,700.0,50.0,200.0,400.0,,0.002943311,0.001736513,103.0,102.0,"{'path': 'media/graph/graph_summary_525935ac.graph.json', 'size': 1133, '_type': 'graph-file', 'sha256': '525935acfe010b718cf4e75353eea54535cdffd89f1f72f0ab45eb4d8c0484cc'}",0.0008626910000000001,21.1238389,0.007557109,0.00208062,1588190029.0,52.0,0.006204228000000001,5.425229027423635,5050.0
838,838,838,restful-sweep-150,1000.0,500,50,900,900,1000,1000,relu,adam,relu,500.0,8,0.0005,0.000930046,0.116323165,0.12283217,600.0,400.0,800.0,500.0,,0.003876154,0.001882697,88.0,87.0,"{'path': 'media/graph/graph_summary_c8475438.graph.json', 'size': 1413, '_type': 'graph-file', 'sha256': 'c84754386d0a5bb92e781153ef3047b6b6182703260a3b04db3d2793630bd263'}",0.001074334,24.76417685,0.008841665,0.00280182,1588189972.0,37.0,0.0075708530000000015,6.225876645099869,6650.0
839,839,839,leafy-sweep-148,1000.0,600,50,200,600,900,700,relu,adam,relu,50.0,7,0.0005,0.000931156,0.111959269,0.105587879,1000.0,50.0,900.0,900.0,,0.0032192,0.001690818,61.0,60.0,"{'path': 'media/graph/graph_summary_cb17848d.graph.json', 'size': 1270, '_type': 'graph-file', 'sha256': 'cb17848dfc55fab5d13b122a30a27de843020c52649375bb5821f0235e5cc25f'}",0.000304574,28.52115989,0.008895658,0.002914625,1588189858.0,10.0,0.0073345430000000015,5.673799432479086,5900.0
840,840,840,still-sweep-147,1000.0,500,400,300,1000,500,900,relu,adam,relu,1000.0,2,0.0005,0.000996667,0.09687666,0.115185442,900.0,600.0,1000.0,600.0,,0.003380668,0.001938833,247.0,246.0,"{'path': 'media/graph/graph_summary_099a8461.graph.json', 'size': 573, '_type': 'graph-file', 'sha256': '099a84618231b24f4e11ccd6f5814909920aa5563c0ef81d764cb1bd2cf6861e'}",0.001149744,23.46663618,0.007041838000000002,0.002230923,1588189802.0,196.0,0.0069335080000000006,5.814351210582312,6700.0
841,841,841,swept-sweep-146,1000.0,800,400,100,900,1000,1000,relu,adam,relu,500.0,3,0.0005,0.001087758,0.195717686,0.097653473,50.0,50.0,900.0,700.0,,0.003003301,0.001722005,115.0,114.0,"{'path': 'media/graph/graph_summary_915d1d4b.graph.json', 'size': 713, '_type': 'graph-file', 'sha256': '915d1d4b7aaa3a304aac220e00fb0637d483bf159d3aa1f4096a28a815823f47'}",0.000658943,19.2692399,0.01014126,0.002344358,1588189753.0,64.0,0.008658978000000001,5.480238133512083,5900.0
842,842,842,silver-sweep-145,1000.0,1000,400,100,300,1000,1000,relu,adam,relu,400.0,8,0.0005,0.00086496,0.009572071,0.100053593,1000.0,50.0,1000.0,50.0,,0.003408223,0.001016206,95.0,94.0,"{'path': 'media/graph/graph_summary_1d7c7746.graph.json', 'size': 1419, '_type': 'graph-file', 'sha256': '1d7c77468c66aa230f3c3d4a9124db59e973c2e5b2cd2680b4936f3be9ee3743'}",0.001657222,27.20658135,0.008788788,0.0017510000000000002,1588189705.0,44.0,0.007217657,5.8379988009591095,5900.0
