apartmentFloor,floors,fullArea,rooms,type,year,deptFreePrice,energyClass,propertyOwnership,population,avgAge,total_age_18,total_educated,lower_high_education,higher_high_education,median_income,lower_income_class,mid_income_class,high_income_class,total_purchasing_power,total_households,density,own_households,rent_households,median_income_household,low_incomeclass_households,mid_incomeclass_households,high_incomeclass_households,household_purchasing_power,total_buildings,flats,avg_size,apartment_buildings,total_jobs,employed,unemployed,students,pensioners,bus,store,doctor,school,sports
7,8,83,3,1,1982,560000,6,2,7161,40,6202,5523,1040,2205,27523,1096,2508,2566,257020903,3961,39.5,2050,1759,41388,625,1572,1736,257547192,248,4610,68.3,4602,7880,3984,273,402,1230,66.97368421052632,115.42105263157895,215.8684210526316,188.23684210526315,698.4473684210526
4,7,24,1,1,2017,299000,5,2,7161,40,6202,5523,1040,2205,27523,1096,2508,2566,257020903,3961,39.5,2050,1759,41388,625,1572,1736,257547192,248,4610,68.3,4602,7880,3984,273,402,1230,66.97368421052632,115.42105263157895,215.8684210526316,188.23684210526315,698.4473684210526
6,6,38,2,1,1963,350000,7,2,7161,40,6202,5523,1040,2205,27523,1096,2508,2566,257020903,3961,39.5,2050,1759,41388,625,1572,1736,257547192,248,4610,68.3,4602,7880,3984,273,402,1230,66.97368421052632,115.42105263157895,215.8684210526316,188.23684210526315,698.4473684210526
3,7,59,2,1,1938,455000,5,2,7161,40,6202,5523,1040,2205,27523,1096,2508,2566,257020903,3961,39.5,2050,1759,41388,625,1572,1736,257547192,248,4610,68.3,4602,7880,3984,273,402,1230,66.97368421052632,115.42105263157895,215.8684210526316,188.23684210526315,698.4473684210526
4,6,60,3,1,1927,485000,5,2,7161,40,6202,5523,1040,2205,27523,1096,2508,2566,257020903,3961,39.5,2050,1759,41388,625,1572,1736,257547192,248,4610,68.3,4602,7880,3984,273,402,1230,66.97368421052632,115.42105263157895,215.8684210526316,188.23684210526315,698.4473684210526
4,5,50,2,1,1961,294000,5,2,7161,40,6202,5523,1040,2205,27523,1096,2508,2566,257020903,3961,39.5,2050,1759,41388,625,1572,1736,257547192,248,4610,68.3,4602,7880,3984,273,402,1230,66.97368421052632,115.42105263157895,215.8684210526316,188.23684210526315,698.4473684210526
4,5,75,4,1,1927,680000,5,2,7161,40,6202,5523,1040,2205,27523,1096,2508,2566,257020903,3961,39.5,2050,1759,41388,625,1572,1736,257547192,248,4610,68.3,4602,7880,3984,273,402,1230,66.97368421052632,115.42105263157895,215.8684210526316,188.23684210526315,698.4473684210526
5,8,114,4,1,2000,848000,3,2,7161,40,6202,5523,1040,2205,27523,1096,2508,2566,257020903,3961,39.5,2050,1759,41388,625,1572,1736,257547192,248,4610,68.3,4602,7880,3984,273,402,1230,66.97368421052632,115.42105263157895,215.8684210526316,188.23684210526315,698.4473684210526
2,4,85,2,1,1927,765000,6,2,7921,41,6800,6087,1167,2480,29439,1127,2562,3078,362404237,4414,41.3,2199,2023,42776,693,1656,2055,363767216,250,5462,73.7,5448,2684,4158,261,479,1560,125.9245283018868,133.72727272727272,418.1090909090909,363.3454545454546,1158.6
2,6,34.5,1,1,1978,359000,5,2,7921,41,6800,6087,1167,2480,29439,1127,2562,3078,362404237,4414,41.3,2199,2023,42776,693,1656,2055,363767216,250,5462,73.7,5448,2684,4158,261,479,1560,125.9245283018868,133.72727272727272,418.1090909090909,363.3454545454546,1158.6
1,6,90.5,4,1,1978,879000,5,2,7921,41,6800,6087,1167,2480,29439,1127,2562,3078,362404237,4414,41.3,2199,2023,42776,693,1656,2055,363767216,250,5462,73.7,5448,2684,4158,261,479,1560,125.9245283018868,133.72727272727272,418.1090909090909,363.3454545454546,1158.6
1,6,90.5,4,1,1978,879000,5,2,7921,41,6800,6087,1167,2480,29439,1127,2562,3078,362404237,4414,41.3,2199,2023,42776,693,1656,2055,363767216,250,5462,73.7,5448,2684,4158,261,479,1560,125.9245283018868,133.72727272727272,418.1090909090909,363.3454545454546,1158.6
2,6,48,2,1,1973,428000,6,2,7921,41,6800,6087,1167,2480,29439,1127,2562,3078,362404237,4414,41.3,2199,2023,42776,693,1656,2055,363767216,250,5462,73.7,5448,2684,4158,261,479,1560,125.9245283018868,133.72727272727272,418.1090909090909,363.3454545454546,1158.6
4,4,50,2,1,1929,475000,6,2,7921,41,6800,6087,1167,2480,29439,1127,2562,3078,362404237,4414,41.3,2199,2023,42776,693,1656,2055,363767216,250,5462,73.7,5448,2684,4158,261,479,1560,125.9245283018868,133.72727272727272,418.1090909090909,363.3454545454546,1158.6
5,6,46,2,1,1963,401500,5,2,7921,41,6800,6087,1167,2480,29439,1127,2562,3078,362404237,4414,41.3,2199,2023,42776,693,1656,2055,363767216,250,5462,73.7,5448,2684,4158,261,479,1560,125.9245283018868,133.72727272727272,418.1090909090909,363.3454545454546,1158.6
1,6,82,2,1,1929,535000,6,2,7921,41,6800,6087,1167,2480,29439,1127,2562,3078,362404237,4414,41.3,2199,2023,42776,693,1656,2055,363767216,250,5462,73.7,5448,2684,4158,261,479,1560,125.9245283018868,133.72727272727272,418.1090909090909,363.3454545454546,1158.6
1,5,42,2,1,1925,316000,5,2,7921,41,6800,6087,1167,2480,29439,1127,2562,3078,362404237,4414,41.3,2199,2023,42776,693,1656,2055,363767216,250,5462,73.7,5448,2684,4158,261,479,1560,125.9245283018868,133.72727272727272,418.1090909090909,363.3454545454546,1158.6
2,5,77,2,1,1926,610000,5,2,7921,41,6800,6087,1167,2480,29439,1127,2562,3078,362404237,4414,41.3,2199,2023,42776,693,1656,2055,363767216,250,5462,73.7,5448,2684,4158,261,479,1560,125.9245283018868,133.72727272727272,418.1090909090909,363.3454545454546,1158.6
5,5,70,2,1,1929,488000,6,2,7921,41,6800,6087,1167,2480,29439,1127,2562,3078,362404237,4414,41.3,2199,2023,42776,693,1656,2055,363767216,250,5462,73.7,5448,2684,4158,261,479,1560,125.9245283018868,133.72727272727272,418.1090909090909,363.3454545454546,1158.6
2,6,60,2,1,1937,486000,5,2,7921,41,6800,6087,1167,2480,29439,1127,2562,3078,362404237,4414,41.3,2199,2023,42776,693,1656,2055,363767216,250,5462,73.7,5448,2684,4158,261,479,1560,125.9245283018868,133.72727272727272,418.1090909090909,363.3454545454546,1158.6
3,6,38,2,1,1964,385000,4,2,7921,41,6800,6087,1167,2480,29439,1127,2562,3078,362404237,4414,41.3,2199,2023,42776,693,1656,2055,363767216,250,5462,73.7,5448,2684,4158,261,479,1560,125.9245283018868,133.72727272727272,418.1090909090909,363.3454545454546,1158.6
2,7,78,2,1,1970,540000,6,2,7921,41,6800,6087,1167,2480,29439,1127,2562,3078,362404237,4414,41.3,2199,2023,42776,693,1656,2055,363767216,250,5462,73.7,5448,2684,4158,261,479,1560,125.9245283018868,133.72727272727272,418.1090909090909,363.3454545454546,1158.6
4,7,50,2,1,1963,465000,6,2,7921,41,6800,6087,1167,2480,29439,1127,2562,3078,362404237,4414,41.3,2199,2023,42776,693,1656,2055,363767216,250,5462,73.7,5448,2684,4158,261,479,1560,125.9245283018868,133.72727272727272,418.1090909090909,363.3454545454546,1158.6
7,8,36,2,1,1963,353000,6,2,7921,41,6800,6087,1167,2480,29439,1127,2562,3078,362404237,4414,41.3,2199,2023,42776,693,1656,2055,363767216,250,5462,73.7,5448,2684,4158,261,479,1560,125.9245283018868,133.72727272727272,418.1090909090909,363.3454545454546,1158.6
4,4,41,2,1,1938,330000,6,2,7921,41,6800,6087,1167,2480,29439,1127,2562,3078,362404237,4414,41.3,2199,2023,42776,693,1656,2055,363767216,250,5462,73.7,5448,2684,4158,261,479,1560,125.9245283018868,133.72727272727272,418.1090909090909,363.3454545454546,1158.6
7,7,71,3,1,1961,620000,6,2,7921,41,6800,6087,1167,2480,29439,1127,2562,3078,362404237,4414,41.3,2199,2023,42776,693,1656,2055,363767216,250,5462,73.7,5448,2684,4158,261,479,1560,125.9245283018868,133.72727272727272,418.1090909090909,363.3454545454546,1158.6
2,7,43,2,1,1929,365500,6,2,7921,41,6800,6087,1167,2480,29439,1127,2562,3078,362404237,4414,41.3,2199,2023,42776,693,1656,2055,363767216,250,5462,73.7,5448,2684,4158,261,479,1560,125.9245283018868,133.72727272727272,418.1090909090909,363.3454545454546,1158.6
4,7,62,3,1,1963,538504,6,2,7921,41,6800,6087,1167,2480,29439,1127,2562,3078,362404237,4414,41.3,2199,2023,42776,693,1656,2055,363767216,250,5462,73.7,5448,2684,4158,261,479,1560,125.9245283018868,133.72727272727272,418.1090909090909,363.3454545454546,1158.6
3,5,65,2,1,1941,414000,5,2,7921,41,6800,6087,1167,2480,29439,1127,2562,3078,362404237,4414,41.3,2199,2023,42776,693,1656,2055,363767216,250,5462,73.7,5448,2684,4158,261,479,1560,125.9245283018868,133.72727272727272,418.1090909090909,363.3454545454546,1158.6
1,5,50,2,1,1935,381000,6,2,7921,41,6800,6087,1167,2480,29439,1127,2562,3078,362404237,4414,41.3,2199,2023,42776,693,1656,2055,363767216,250,5462,73.7,5448,2684,4158,261,479,1560,125.9245283018868,133.72727272727272,418.1090909090909,363.3454545454546,1158.6
2,4,68,3,1,1941,510000,6,2,7921,41,6800,6087,1167,2480,29439,1127,2562,3078,362404237,4414,41.3,2199,2023,42776,693,1656,2055,363767216,250,5462,73.7,5448,2684,4158,261,479,1560,125.9245283018868,133.72727272727272,418.1090909090909,363.3454545454546,1158.6
4,4,24,1,1,1937,238000,5,2,7921,41,6800,6087,1167,2480,29439,1127,2562,3078,362404237,4414,41.3,2199,2023,42776,693,1656,2055,363767216,250,5462,73.7,5448,2684,4158,261,479,1560,125.9245283018868,133.72727272727272,418.1090909090909,363.3454545454546,1158.6
2,4,64,2,1,1927,590000,6,2,7921,41,6800,6087,1167,2480,29439,1127,2562,3078,362404237,4414,41.3,2199,2023,42776,693,1656,2055,363767216,250,5462,73.7,5448,2684,4158,261,479,1560,125.9245283018868,133.72727272727272,418.1090909090909,363.3454545454546,1158.6
1,5,42,2,1,1927,435000,5,2,7921,41,6800,6087,1167,2480,29439,1127,2562,3078,362404237,4414,41.3,2199,2023,42776,693,1656,2055,363767216,250,5462,73.7,5448,2684,4158,261,479,1560,125.9245283018868,133.72727272727272,418.1090909090909,363.3454545454546,1158.6
5,8,50,2,1,1963,416000,6,2,7921,41,6800,6087,1167,2480,29439,1127,2562,3078,362404237,4414,41.3,2199,2023,42776,693,1656,2055,363767216,250,5462,73.7,5448,2684,4158,261,479,1560,125.9245283018868,133.72727272727272,418.1090909090909,363.3454545454546,1158.6
1,4,54,1,1,1928,375000,7,2,7921,41,6800,6087,1167,2480,29439,1127,2562,3078,362404237,4414,41.3,2199,2023,42776,693,1656,2055,363767216,250,5462,73.7,5448,2684,4158,261,479,1560,125.9245283018868,133.72727272727272,418.1090909090909,363.3454545454546,1158.6
2,7,26,1,1,1978,250000,5,2,7921,41,6800,6087,1167,2480,29439,1127,2562,3078,362404237,4414,41.3,2199,2023,42776,693,1656,2055,363767216,250,5462,73.7,5448,2684,4158,261,479,1560,125.9245283018868,133.72727272727272,418.1090909090909,363.3454545454546,1158.6
3,8,41,1,1,1953,335000,6,2,7921,41,6800,6087,1167,2480,29439,1127,2562,3078,362404237,4414,41.3,2199,2023,42776,693,1656,2055,363767216,250,5462,73.7,5448,2684,4158,261,479,1560,125.9245283018868,133.72727272727272,418.1090909090909,363.3454545454546,1158.6
6,7,47,2,1,1931,362000,6,2,7921,41,6800,6087,1167,2480,29439,1127,2562,3078,362404237,4414,41.3,2199,2023,42776,693,1656,2055,363767216,250,5462,73.7,5448,2684,4158,261,479,1560,125.9245283018868,133.72727272727272,418.1090909090909,363.3454545454546,1158.6
4,5,35,2,1,1927,295000,5,2,7921,41,6800,6087,1167,2480,29439,1127,2562,3078,362404237,4414,41.3,2199,2023,42776,693,1656,2055,363767216,250,5462,73.7,5448,2684,4158,261,479,1560,125.9245283018868,133.72727272727272,418.1090909090909,363.3454545454546,1158.6
2,6,98,4,1,1982,617000,6,2,7921,41,6800,6087,1167,2480,29439,1127,2562,3078,362404237,4414,41.3,2199,2023,42776,693,1656,2055,363767216,250,5462,73.7,5448,2684,4158,261,479,1560,125.9245283018868,133.72727272727272,418.1090909090909,363.3454545454546,1158.6
2,7,71,3,1,1961,500000,6,2,7921,41,6800,6087,1167,2480,29439,1127,2562,3078,362404237,4414,41.3,2199,2023,42776,693,1656,2055,363767216,250,5462,73.7,5448,2684,4158,261,479,1560,125.9245283018868,133.72727272727272,418.1090909090909,363.3454545454546,1158.6
4,6,66,3,1,1929,430000,6,2,7921,41,6800,6087,1167,2480,29439,1127,2562,3078,362404237,4414,41.3,2199,2023,42776,693,1656,2055,363767216,250,5462,73.7,5448,2684,4158,261,479,1560,125.9245283018868,133.72727272727272,418.1090909090909,363.3454545454546,1158.6
2,6,54,3,1,1962,380000,6,2,7921,41,6800,6087,1167,2480,29439,1127,2562,3078,362404237,4414,41.3,2199,2023,42776,693,1656,2055,363767216,250,5462,73.7,5448,2684,4158,261,479,1560,125.9245283018868,133.72727272727272,418.1090909090909,363.3454545454546,1158.6
1,6,124,2,1,1929,750000,6,2,7921,41,6800,6087,1167,2480,29439,1127,2562,3078,362404237,4414,41.3,2199,2023,42776,693,1656,2055,363767216,250,5462,73.7,5448,2684,4158,261,479,1560,125.9245283018868,133.72727272727272,418.1090909090909,363.3454545454546,1158.6
2,8,57.5,2,1,1974,484000,6,2,9385,40,8304,7323,1512,2793,26546,1431,3753,3224,349473658,5736,34.3,2801,2708,35162,1101,2447,2211,347585474,371,6767,55.5,6734,5672,5514,438,535,1539,101,153.84745762711864,361.1864406779661,371.47457627118644,1191.2711864406779
3,4,43.5,1,1,1930,444000,6,2,9385,40,8304,7323,1512,2793,26546,1431,3753,3224,349473658,5736,34.3,2801,2708,35162,1101,2447,2211,347585474,371,6767,55.5,6734,5672,5514,438,535,1539,101,153.84745762711864,361.1864406779661,371.47457627118644,1191.2711864406779
5,5,55,2,1,1961,469000,5,2,9385,40,8304,7323,1512,2793,26546,1431,3753,3224,349473658,5736,34.3,2801,2708,35162,1101,2447,2211,347585474,371,6767,55.5,6734,5672,5514,438,535,1539,101,153.84745762711864,361.1864406779661,371.47457627118644,1191.2711864406779
5,5,55,2,1,1961,469000,5,2,9385,40,8304,7323,1512,2793,26546,1431,3753,3224,349473658,5736,34.3,2801,2708,35162,1101,2447,2211,347585474,371,6767,55.5,6734,5672,5514,438,535,1539,101,153.84745762711864,361.1864406779661,371.47457627118644,1191.2711864406779
5,5,55,2,1,1961,469000,5,2,9385,40,8304,7323,1512,2793,26546,1431,3753,3224,349473658,5736,34.3,2801,2708,35162,1101,2447,2211,347585474,371,6767,55.5,6734,5672,5514,438,535,1539,101,153.84745762711864,361.1864406779661,371.47457627118644,1191.2711864406779
1,6,90,2,1,1957,642000,5,2,9385,40,8304,7323,1512,2793,26546,1431,3753,3224,349473658,5736,34.3,2801,2708,35162,1101,2447,2211,347585474,371,6767,55.5,6734,5672,5514,438,535,1539,101,153.84745762711864,361.1864406779661,371.47457627118644,1191.2711864406779
2,6,42,2,1,1957,339000,5,2,9385,40,8304,7323,1512,2793,26546,1431,3753,3224,349473658,5736,34.3,2801,2708,35162,1101,2447,2211,347585474,371,6767,55.5,6734,5672,5514,438,535,1539,101,153.84745762711864,361.1864406779661,371.47457627118644,1191.2711864406779
3,7,66,3,1,1961,523000,5,2,9385,40,8304,7323,1512,2793,26546,1431,3753,3224,349473658,5736,34.3,2801,2708,35162,1101,2447,2211,347585474,371,6767,55.5,6734,5672,5514,438,535,1539,101,153.84745762711864,361.1864406779661,371.47457627118644,1191.2711864406779
2,5,40,2,1,1938,299000,5,2,9385,40,8304,7323,1512,2793,26546,1431,3753,3224,349473658,5736,34.3,2801,2708,35162,1101,2447,2211,347585474,371,6767,55.5,6734,5672,5514,438,535,1539,101,153.84745762711864,361.1864406779661,371.47457627118644,1191.2711864406779
5,5,35.5,1,1,1938,289000,5,2,9385,40,8304,7323,1512,2793,26546,1431,3753,3224,349473658,5736,34.3,2801,2708,35162,1101,2447,2211,347585474,371,6767,55.5,6734,5672,5514,438,535,1539,101,153.84745762711864,361.1864406779661,371.47457627118644,1191.2711864406779
1,4,45.5,2,1,1937,379000,6,2,9385,40,8304,7323,1512,2793,26546,1431,3753,3224,349473658,5736,34.3,2801,2708,35162,1101,2447,2211,347585474,371,6767,55.5,6734,5672,5514,438,535,1539,101,153.84745762711864,361.1864406779661,371.47457627118644,1191.2711864406779
3,4,25,1,1,1933,205100,5,2,9385,40,8304,7323,1512,2793,26546,1431,3753,3224,349473658,5736,34.3,2801,2708,35162,1101,2447,2211,347585474,371,6767,55.5,6734,5672,5514,438,535,1539,101,153.84745762711864,361.1864406779661,371.47457627118644,1191.2711864406779
3,7,26,1,1,1960,255000,6,2,9385,40,8304,7323,1512,2793,26546,1431,3753,3224,349473658,5736,34.3,2801,2708,35162,1101,2447,2211,347585474,371,6767,55.5,6734,5672,5514,438,535,1539,101,153.84745762711864,361.1864406779661,371.47457627118644,1191.2711864406779
1,5,42,1,1,1937,310000,4,2,9385,40,8304,7323,1512,2793,26546,1431,3753,3224,349473658,5736,34.3,2801,2708,35162,1101,2447,2211,347585474,371,6767,55.5,6734,5672,5514,438,535,1539,101,153.84745762711864,361.1864406779661,371.47457627118644,1191.2711864406779
3,8,61,2,1,2007,645000,5,2,9385,40,8304,7323,1512,2793,26546,1431,3753,3224,349473658,5736,34.3,2801,2708,35162,1101,2447,2211,347585474,371,6767,55.5,6734,5672,5514,438,535,1539,101,153.84745762711864,361.1864406779661,371.47457627118644,1191.2711864406779
3,5,63,2,1,1957,480000,6,2,9385,40,8304,7323,1512,2793,26546,1431,3753,3224,349473658,5736,34.3,2801,2708,35162,1101,2447,2211,347585474,371,6767,55.5,6734,5672,5514,438,535,1539,101,153.84745762711864,361.1864406779661,371.47457627118644,1191.2711864406779
3,3,63,2,1,1927,440000,6,2,9385,40,8304,7323,1512,2793,26546,1431,3753,3224,349473658,5736,34.3,2801,2708,35162,1101,2447,2211,347585474,371,6767,55.5,6734,5672,5514,438,535,1539,101,153.84745762711864,361.1864406779661,371.47457627118644,1191.2711864406779
2,8,93,2,1,2007,900000,5,2,9385,40,8304,7323,1512,2793,26546,1431,3753,3224,349473658,5736,34.3,2801,2708,35162,1101,2447,2211,347585474,371,6767,55.5,6734,5672,5514,438,535,1539,101,153.84745762711864,361.1864406779661,371.47457627118644,1191.2711864406779
4,5,37,2,1,1938,280000,5,2,9385,40,8304,7323,1512,2793,26546,1431,3753,3224,349473658,5736,34.3,2801,2708,35162,1101,2447,2211,347585474,371,6767,55.5,6734,5672,5514,438,535,1539,101,153.84745762711864,361.1864406779661,371.47457627118644,1191.2711864406779
3,4,51,2,1,1928,390100,5,2,9385,40,8304,7323,1512,2793,26546,1431,3753,3224,349473658,5736,34.3,2801,2708,35162,1101,2447,2211,347585474,371,6767,55.5,6734,5672,5514,438,535,1539,101,153.84745762711864,361.1864406779661,371.47457627118644,1191.2711864406779
4,5,45,2,1,1927,320000,5,2,9385,40,8304,7323,1512,2793,26546,1431,3753,3224,349473658,5736,34.3,2801,2708,35162,1101,2447,2211,347585474,371,6767,55.5,6734,5672,5514,438,535,1539,101,153.84745762711864,361.1864406779661,371.47457627118644,1191.2711864406779
2,8,57,2,1,1974,448000,6,2,9385,40,8304,7323,1512,2793,26546,1431,3753,3224,349473658,5736,34.3,2801,2708,35162,1101,2447,2211,347585474,371,6767,55.5,6734,5672,5514,438,535,1539,101,153.84745762711864,361.1864406779661,371.47457627118644,1191.2711864406779
5,5,53,2,1,1928,415000,7,2,9385,40,8304,7323,1512,2793,26546,1431,3753,3224,349473658,5736,34.3,2801,2708,35162,1101,2447,2211,347585474,371,6767,55.5,6734,5672,5514,438,535,1539,101,153.84745762711864,361.1864406779661,371.47457627118644,1191.2711864406779
5,6,32,1,1,1977,227000,6,2,9385,40,8304,7323,1512,2793,26546,1431,3753,3224,349473658,5736,34.3,2801,2708,35162,1101,2447,2211,347585474,371,6767,55.5,6734,5672,5514,438,535,1539,101,153.84745762711864,361.1864406779661,371.47457627118644,1191.2711864406779
1,7,47,2,1,1971,350000,7,2,9385,40,8304,7323,1512,2793,26546,1431,3753,3224,349473658,5736,34.3,2801,2708,35162,1101,2447,2211,347585474,371,6767,55.5,6734,5672,5514,438,535,1539,101,153.84745762711864,361.1864406779661,371.47457627118644,1191.2711864406779
2,6,60,2,1,1938,413000,5,2,9385,40,8304,7323,1512,2793,26546,1431,3753,3224,349473658,5736,34.3,2801,2708,35162,1101,2447,2211,347585474,371,6767,55.5,6734,5672,5514,438,535,1539,101,153.84745762711864,361.1864406779661,371.47457627118644,1191.2711864406779
1,8,43,2,1,1961,345000,6,2,9385,40,8304,7323,1512,2793,26546,1431,3753,3224,349473658,5736,34.3,2801,2708,35162,1101,2447,2211,347585474,371,6767,55.5,6734,5672,5514,438,535,1539,101,153.84745762711864,361.1864406779661,371.47457627118644,1191.2711864406779
6,6,57,2,1,1957,445000,5,2,9385,40,8304,7323,1512,2793,26546,1431,3753,3224,349473658,5736,34.3,2801,2708,35162,1101,2447,2211,347585474,371,6767,55.5,6734,5672,5514,438,535,1539,101,153.84745762711864,361.1864406779661,371.47457627118644,1191.2711864406779
2,5,36,2,1,1962,292500,6,2,9385,40,8304,7323,1512,2793,26546,1431,3753,3224,349473658,5736,34.3,2801,2708,35162,1101,2447,2211,347585474,371,6767,55.5,6734,5672,5514,438,535,1539,101,153.84745762711864,361.1864406779661,371.47457627118644,1191.2711864406779
3,6,50,2,1,1939,422000,6,2,9385,40,8304,7323,1512,2793,26546,1431,3753,3224,349473658,5736,34.3,2801,2708,35162,1101,2447,2211,347585474,371,6767,55.5,6734,5672,5514,438,535,1539,101,153.84745762711864,361.1864406779661,371.47457627118644,1191.2711864406779
